index,Bool_hp,Bool_hpdhw,E_bu,E_budhw,E_cons,E_hp,E_hpdhw,Q_dhwst_hd,Q_hp_sh,Q_hp_ts,Q_loss_dhwst,Q_loss_ts,Q_ts,Q_ts_delta,Q_ts_sh,T_dhwst,T_ts,Set_T,Temp,Req_kWh,Req_kWh_DHW,Temp_supply,Temp_supply_tank,COP_SH,COP_tank,COP_DHW,hp_sh_cons,hp_tank_cons,hp_dhw_cons,Price_flat,Price_DT,Export_price,Price_flat_mod,Price_DT_mod,T_var,Cooling,season,T_aux_supply
2017-01-02 12:00:00+01:00,0.0,1.0,0.0,0.0,0.04908150763105823,0.0,0.04908150763105823,0.0610866666666666,0.0,0.0,0.0029964802499591325,0.022039075654338932,0.0,-0.022039075654447515,0.0,313.25035317528733,315.4116925801403,293.15,273.45,0.7412375,0.0610866666666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06125,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 12:15:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0203004166666666,0.0,2.7540000000000004,0.0029815199999999945,0.02204612986100501,0.0661242806681912,0.0661242806681912,2.665829589470832,313.15,315.4188180414192,293.15,273.45,0.7412375,0.0203004166666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06125,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 12:30:00+01:00,0.0,1.0,0.0,0.0,0.03292782022471385,0.0,0.03292782022471385,0.05563,0.0,0.0,0.0029815200000000088,0.022043778207941844,0.04408050246001949,-0.02204377820817172,0.0,313.1500000000001,315.4164426342847,293.15,273.45,0.7412375,0.05563,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06125,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 12:45:00+01:00,0.0,1.0,0.0,0.0,0.13418179962546048,0.0,0.13418179962546048,0.23586208333333306,0.0,0.0,0.0029815199999999875,0.022041426805728737,0.022039075654447515,-0.022041426805571973,0.0,313.14999999999986,315.41406748053413,293.15,273.45,0.7412375,0.23586208333333306,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06125,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 13:00:00+01:00,0.0,1.0,0.0,0.0,0.1557838905429847,0.0,0.1557838905429847,0.213007083333333,0.0,0.0,0.003020888499851368,0.022039075654338932,0.0,-0.022039075654447515,0.0,313.41408341954013,315.4116925801403,293.15,273.45,0.813575,0.213007083333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061220000000000004,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 13:15:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0582858333333333,0.0,2.7540000000000004,0.0029815199999999875,0.022041426805728792,0.022039075654902263,0.022039075654902263,2.7099194975394307,313.14999999999986,315.41406748053413,293.15,273.45,0.813575,0.0582858333333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061220000000000004,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 13:30:00+01:00,0.0,1.0,0.0,0.0,0.1131550970157349,0.0,0.1131550970157349,0.0306808333333333,0.0,0.0,0.003089244113735089,0.022039075654338932,0.0,-0.022039075654902263,0.0,313.87261204845237,315.4116925801403,293.15,273.45,0.813575,0.0306808333333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061220000000000004,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 13:45:00+01:00,1.0,0.0,0.0,0.0,1.1616104861284384,1.1616104861284384,0.0,0.00848833333333333,0.0,2.3696853917020144,0.003081809499024382,0.02219952232533273,1.5039849563863754,1.5039849563863754,0.8435009129897377,313.8227407431403,315.5737599245785,293.15,273.45,0.813575,0.00848833333333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061220000000000004,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 14:00:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0916154166666666,0.0,2.7540000000000004,0.0030209990752608426,0.022039075654338932,0.0,-1.5039849563863754,4.2359458807323485,313.4148251580458,315.4116925801403,293.15,273.45,2.1297425,0.0916154166666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06092,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 14:15:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0584579166666666,0.0,2.7540000000000004,0.0029815199999999945,0.022041426805728737,0.022039075654447515,0.022039075654447515,2.7099194975398855,313.15,315.41406748053413,293.15,273.45,2.1297425,0.0584579166666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06092,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 14:30:00+01:00,0.0,1.0,0.0,0.0,0.3093812191226704,0.0,0.3093812191226704,0.151775416666666,0.0,0.0,0.0032357764284706297,0.022039075654338932,0.0,-0.022039075654447515,0.0,314.8555490385483,315.4116925801403,293.15,273.45,2.1297425,0.151775416666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06092,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 14:45:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.11083,0.0,2.7540000000000004,0.0031625283674408602,0.022039075654338932,0.0,0.0,2.7319609243455534,314.3642019335162,315.4116925801403,293.15,273.45,2.1297425,0.11083,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06092,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 15:00:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0796345833333333,0.0,2.7540000000000004,0.003109359677577514,0.022039075654338932,0.0,0.0,2.7319609243455534,314.0075470067449,315.4116925801403,293.15,273.25,3.021675,0.0796345833333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.05997,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 15:15:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0105041666666666,0.0,2.7540000000000004,0.003100617665383179,0.022039075654338932,0.0,0.0,2.7319609243455534,313.94890569496886,315.4116925801403,293.15,273.25,3.021675,0.0105041666666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.05997,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 15:30:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.106980833333333,0.0,2.7540000000000004,0.003029928164171997,0.022039075654338932,0.0,0.0,2.7319609243455534,313.47472137816953,315.4116925801403,293.15,273.25,3.021675,0.106980833333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.05997,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 15:45:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0343520833333333,0.0,2.7540000000000004,0.00300592306864448,0.022039075654338932,0.0,0.0,2.7319609243455534,313.31369548850574,315.4116925801403,293.15,273.25,3.021675,0.0343520833333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.05997,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 16:00:00+01:00,1.0,0.0,0.0,0.0,0.8958060594331295,0.8958060594331295,0.0,0.0349958333333333,0.0,1.827444361243584,0.0029815199999999875,0.022041426805728737,0.022039075654447515,0.022039075654447515,1.7833638587833012,313.14999999999986,315.41406748053413,293.15,272.95,1.4485700000000001,0.0349958333333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06091,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 16:15:00+01:00,0.0,1.0,0.0,0.0,0.16875139833277816,0.0,0.16875139833277816,0.19808125,0.0,0.0,0.003045295576063305,0.022039075654338932,0.0,-0.022039075654447515,0.0,313.57780579075984,315.4116925801403,293.15,272.95,1.4485700000000001,0.19808125,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06091,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 16:30:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0476258333333333,0.0,2.7540000000000004,0.003012756789592744,0.022039075654338932,0.0,0.0,2.7319609243455534,313.3595360057471,315.4116925801403,293.15,272.95,1.4485700000000001,0.0476258333333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06091,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 16:45:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0456308333333333,0.0,2.7540000000000004,0.0029815199999999945,0.022043778207941955,0.04408050246092898,0.04408050246092898,2.6878757193312595,313.15,315.4164426342848,293.15,272.95,1.4485700000000001,0.0456308333333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06091,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 17:00:00+01:00,0.0,1.0,0.0,0.0,0.15494467415727087,0.0,0.15494467415727087,0.27282,0.0,0.0,0.002981519999999967,0.022041426805728848,0.02203907565535701,-0.022041426805571973,0.0,313.14999999999975,315.4140674805342,293.15,273.04999999999995,1.02971,0.27282,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06636,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 17:15:00+01:00,-5.053735208093713e-13,1.0000000000005054,0.0,0.0,0.17744930744085252,-6.821210263296962e-13,0.17744930744153464,0.183661666666666,0.0,-1.39152689371258e-12,0.003064497245907398,0.022039075654338932,0.0,-0.02203907565535701,0.0,313.70661035919534,315.4116925801403,293.15,273.04999999999995,1.02971,0.183661666666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06636,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 17:30:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.126152083333333,0.0,2.7540000000000004,0.0029815199999999875,0.022041426805728737,0.022039075654447515,0.022039075654447515,2.7099194975398855,313.14999999999986,315.41406748053413,293.15,273.04999999999995,1.02971,0.126152083333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06636,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 17:45:00+01:00,0.0,1.0,0.0,0.0,0.11227014387003464,0.0,0.11227014387003464,0.08346625,0.0,0.0,0.0030543360886660306,0.022039075654338932,0.0,-0.022039075654447515,0.0,313.6384494396551,315.4116925801403,293.15,273.04999999999995,1.02971,0.08346625,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06636,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 18:00:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.11033875,0.0,2.7540000000000004,0.0029815199999999945,0.022041426805728737,0.022039075654447515,0.022039075654447515,2.709919497539981,313.15,315.41406748053413,293.15,273.34999999999997,2.1711099999999997,0.11033875,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06452999999999999,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 18:15:00+01:00,0.0,1.0,0.0,0.0,0.7265671585945697,0.0,0.7265671585945697,0.49208166666666603,0.0,0.0,0.0034941061116593388,0.022039075654338932,0.0,-0.022039075654447515,0.0,316.5884214203449,315.4116925801403,293.15,273.34999999999997,2.1711099999999997,0.492081666666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06452999999999999,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 18:30:00+01:00,1.0,0.0,0.0,0.0,1.26325832412877,1.26325832412877,0.0,0.37522125,0.0,2.577046981222691,0.003250911646273225,0.02203907565433888,-4.547473508864641e-13,-4.547473508864641e-13,2.5550079055686163,314.95707589600755,315.41169258014025,293.15,273.34999999999997,2.1711099999999997,0.37522125,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06452999999999999,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 18:45:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.17732708333333302,0.0,2.7540000000000004,0.003134952342693745,0.022039075654338932,0.0,4.547473508864641e-13,2.7319609243454166,314.17922229395566,315.4116925801403,293.15,273.34999999999997,2.1711099999999997,0.17732708333333302,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06452999999999999,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 19:00:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.1055875,0.0,2.7540000000000004,0.0030651355310798503,0.022039075654338932,0.0,0.0,2.7319609243455534,313.7108919683909,315.4116925801403,293.15,273.54999999999995,0.8187875,0.1055875,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06166,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 19:15:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.127145416666666,0.0,2.7540000000000004,0.0029815199999999945,0.022199210292387583,1.5010600415066617,1.5010600415066617,1.2307407482004278,313.15,315.57344473978543,293.15,273.54999999999995,0.8187875,0.127145416666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06166,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 19:30:00+01:00,0.0,1.0,0.0,0.0,0.3065468164866445,0.0,0.3065468164866445,0.237252916666666,0.0,0.0,0.003177646679571204,0.022196842310287682,1.4788631991964394,-0.02219684231022256,0.0,314.465615387931,315.5710528386744,293.15,273.54999999999995,0.8187875,0.237252916666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06166,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 19:45:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.30224125,0.0,2.7540000000000004,0.0029815199999999945,0.022488242810246528,4.210374956386659,2.731511757190219,0.0,313.15,315.8653967780268,293.15,273.54999999999995,0.8187875,0.30224125,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06166,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 20:00:00+01:00,0.0,1.0,0.0,0.0,0.4393610690975862,0.0,0.4393610690975862,0.11051208333333301,0.0,0.0,0.00341084588325688,0.02203907565433899,9.094947017729282e-13,-4.210374956385748,4.188335880731339,316.0299128180048,315.41169258014037,293.15,273.65,2.08989,0.110512083333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06125,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 20:15:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.3943658333333329,0.0,2.7540000000000004,0.00315541106847049,0.022039075654338932,0.0,-9.094947017729282e-13,2.7319609243464624,314.3164591783418,315.4116925801403,293.15,273.65,2.08989,0.3943658333333329,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06125,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 20:30:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0773908333333333,0.0,2.7540000000000004,0.003103687787304202,0.022039075654338932,0.0,0.0,2.7319609243455534,313.9695000355805,315.4116925801403,293.15,273.65,2.08989,0.0773908333333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06125,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 20:45:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0851258333333333,0.0,2.7540000000000004,0.003047030641313321,0.022039075654338932,0.0,0.0,2.7319609243455534,313.58944458741394,315.4116925801403,293.15,273.65,2.08989,0.0851258333333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.06125,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 21:00:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.04716625,0.0,2.7540000000000004,0.0030147858650089523,0.022039075654338932,0.0,0.0,2.7319609243455534,313.37314701903017,315.4116925801403,293.15,273.75,3.049625,0.04716625,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061239999999999996,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 21:15:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0248041666666666,0.0,2.7540000000000004,0.002996921748385839,0.022039075654338932,0.0,0.0,2.7319609243455534,313.2533147413792,315.4116925801403,293.15,273.75,3.049625,0.0248041666666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061239999999999996,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 21:30:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0209875,0.0,2.7540000000000004,0.0029815199999999945,0.022041426805728792,0.022039075654902263,0.022039075654902263,2.7099194975395258,313.15,315.41406748053413,293.15,273.75,3.049625,0.0209875,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061239999999999996,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 21:45:00+01:00,0.0,1.0,0.0,0.0,0.2708663643855118,0.0,0.2708663643855118,0.267159583333333,0.0,0.0,0.0031176578015718677,0.022039075654338932,0.0,-0.022039075654902263,4.547473508864641e-13,314.06321072185915,315.4116925801403,293.15,273.75,3.049625,0.267159583333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061239999999999996,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 22:00:00+01:00,1.0,0.0,0.0,0.0,1.2452377237190162,1.2452377237190162,0.0,0.12295708333333301,0.0,2.540284956386793,0.0030366981077696448,0.022039075654338932,0.0,0.0,2.5182458807322545,313.52013407771636,315.4116925801403,293.15,273.45,2.9916,0.122957083333333,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061220000000000004,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 22:15:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0268554166666666,0.0,2.7540000000000004,0.003017502696877235,0.022039075654338932,0.0,0.0,2.7319609243455534,313.39137149425284,315.4116925801403,293.15,273.45,2.9916,0.0268554166666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061220000000000004,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 22:30:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0530166666666666,0.0,2.7540000000000004,0.0029815199999999875,0.022041426805728792,0.022039075654902263,0.022039075654902263,2.7099194975395258,313.14999999999986,315.41406748053413,293.15,273.45,2.9916,0.0530166666666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061220000000000004,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 22:45:00+01:00,0.0,1.0,0.0,0.0,0.28487883476838505,0.0,0.28487883476838505,0.0078725,0.0,0.0,0.003300177434934257,0.022039075654338932,0.0,-0.022039075654902263,4.547473508864641e-13,315.2875502088482,315.4116925801403,293.15,273.45,2.9916,0.0078725,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.2588,0.061220000000000004,0.1716,0.204452,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 23:00:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.230121666666666,0.0,2.7540000000000004,0.003150284118833821,0.022039075654338932,0.0,0.0,2.7319609243455534,314.28206766235894,315.4116925801403,293.15,273.15,1.7303925,0.230121666666666,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.1646,0.060110000000000004,0.1716,0.13003399999999998,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 23:15:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.121695,0.0,2.7540000000000004,0.00307011392864405,0.022039075654338932,0.0,0.0,2.7319609243455534,313.74428699887335,315.4116925801403,293.15,273.15,1.7303925,0.121695,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.1646,0.060110000000000004,0.1716,0.13003399999999998,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 23:30:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.12794708333333302,0.0,2.7540000000000004,0.0029859804053254946,0.022039075654338932,0.0,0.0,2.7319609243455534,313.17992034482745,315.4116925801403,293.15,273.15,1.7303925,0.12794708333333302,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.1646,0.060110000000000004,0.1716,0.13003399999999998,-1.6749999999999983,0,0.0,319.1732794243673
2017-01-02 23:45:00+01:00,1.0,0.0,0.0,0.0,1.35,1.35,0.0,0.00396,0.0,2.7540000000000004,0.0029815199999999945,0.022039075654338932,0.0,0.0,2.7319609243455534,313.15,315.4116925801403,293.15,273.15,1.7303925,0.00396,315.4116925801403,319.1732794243673,2.39,2.04,1.78,4.8,5.4,5.8,0.29000000000000004,0.1646,0.060110000000000004,0.1716,0.13003399999999998,-1.6749999999999983,0,0.0,319.1732794243673
